gw_level,recent_rainfall,crop_water_demand,month_sin,month_cos,extraction_rate,seed,first_action,q_predicted,realized_return,min_gw_level_in_episode,q_quintile
4.6194196,0.39355186,0.24019238,0.5,0.8660254,0.34157586,42,1,2.2612166,14.739659857007625,4.619419467990751,1
11.870656,0.46643582,0.75980765,0.5,-0.8660254,0.13011083,42,3,3.6557426,-13.990169756904859,11.870656115104138,4
4.855304,0.18773498,0.24019238,0.5,0.8660254,0.24811134,42,1,2.20181,12.497553572474791,4.855303638784064,0
4.4348183,2.3501036,0.24019238,-0.5,0.8660254,0.36104444,42,1,2.2816772,10.125258716781877,4.434818154004557,2
9.590192,0.00760291,0.5,1.0,6.123234e-17,0.36863515,42,2,3.1545558,13.816263344494525,9.590192003129786,3
7.9142146,0.44464025,0.24019238,0.5,0.8660254,0.18459004,42,1,2.2353897,13.108994244653633,7.914214532399597,1
5.825987,0.21886241,0.24019238,0.5,0.8660254,0.49586847,42,1,2.3390281,14.395357777614818,5.825986687786229,3
10.2989435,0.45457137,0.75980765,0.5,-0.8660254,0.17647524,42,3,3.7535605,-6.154718073053894,10.298943181675623,4
6.9085755,0.12410454,0.24019238,0.5,0.8660254,0.1961602,42,1,2.228635,11.073368824642808,6.908575584652093,1
5.4290867,7.7309375,0.35,-0.8660254,0.5,0.4657446,42,1,2.534301,13.527857752498605,5.42908661392149,3
6.87902,0.33501682,0.5,1.0,6.123234e-17,0.3316932,42,2,3.1697183,14.052417289659758,6.879020126557913,3
4.5859237,0.3110524,0.24019238,0.5,0.8660254,0.29319087,42,1,2.2259955,10.776023548113857,4.58592360258876,1
9.157073,0.00414551,0.75980765,0.5,-0.8660254,0.14814335,42,3,3.774924,-4.205260679086178,9.157073061305487,4
8.870268,0.14828601,0.24019238,0.5,0.8660254,0.26225913,42,1,2.2447548,9.648544829533366,8.870267665239025,1
9.511399,0.03899328,0.75980765,0.5,-0.8660254,0.14520273,42,3,3.7648537,-15.50021209211307,9.511399119898432,4
4.6532354,4.1960783,0.24019238,-0.5,0.8660254,0.43701038,42,1,2.3156676,11.104779718863387,4.6532355398099385,2
4.990728,0.2637782,0.24019238,0.5,0.8660254,0.31222793,42,1,2.235407,12.735254604462156,4.990727670267921,1
5.5077224,6.4551086,0.35,-0.8660254,0.5,0.30913642,42,1,2.4549222,13.72415020175438,5.507722591483128,3
5.5147943,5.6889553,0.35,-0.8660254,0.5,0.18059552,42,1,2.4744918,15.1170805664531,5.514794148639203,3
1.9927073,7.717093,0.24019238,-0.5,0.8660254,0.22373164,42,1,2.2223363,10.768796504065735,1.9927072455010888,0
10.333478,0.25810012,0.75980765,0.5,-0.8660254,0.43242136,42,3,3.778335,4.071400513670593,10.333477545036413,4
9.872105,0.22412615,0.24019238,0.5,0.8660254,0.4080306,42,1,2.306436,13.724771210658949,9.872104982299517,2
4.582292,3.1111908,0.24019238,-0.5,0.8660254,0.20467626,42,1,2.2194157,13.527563316888491,4.582292282312187,0
6.378763,0.16711664,0.24019238,0.5,0.8660254,0.4781477,42,1,2.3468492,13.606844351836964,6.378763160642478,3
6.257125,4.6940737,0.35,-0.8660254,0.5,0.24536613,42,1,2.461101,13.815548592007259,6.257125129225551,3
9.530687,0.32769564,0.24019238,0.5,0.8660254,0.3853971,42,1,2.294389,13.0166257217239,9.530687763656587,2
8.850535,0.1111027,0.65,0.8660254,-0.5,0.42546394,42,3,3.4157991,0.6524669579600495,8.85053539382052,3
5.750778,0.08642254,0.24019238,0.5,0.8660254,0.11795045,42,1,2.2010336,13.201512176962122,5.75077800656566,0
8.741298,0.091204725,0.65,0.8660254,-0.5,0.2574887,42,3,3.5070767,11.759662622611526,8.74129769862405,4
4.651867,0.0,0.24019238,-0.5,0.8660254,0.29893735,42,1,2.259226,13.233025568832659,4.65186693860857,1
7.405664,6.1434116,0.65,-0.8660254,-0.5,0.2164809,42,3,3.4144816,8.535486617260386,7.40566405379352,3
7.928191,1.4811178,0.24019238,-0.5,0.8660254,0.13052727,42,1,2.2435443,12.578712387730565,7.928191018819104,1
8.831637,0.024087498,0.65,0.8660254,-0.5,0.10435169,42,3,3.4272354,-2.0139115243899988,8.831637151412083,3
11.177542,0.21884286,0.24019238,0.5,0.8660254,0.23048766,42,1,2.237977,11.676602957495883,11.177541371426198,1
7.937675,1.0819967,0.24019238,-0.5,0.8660254,0.4800763,42,1,2.3044276,13.556213685675536,7.937675158513764,2
5.020463,0.7164107,0.2,-2.4492937e-16,1.0,0.48310333,42,1,2.2111478,10.930307286077616,5.020463219720497,0
5.765048,0.8168295,0.2,-2.4492937e-16,1.0,0.3385648,42,1,2.1543314,11.35413917053186,5.765047862128667,0
5.5998306,7.262156,0.35,-0.8660254,0.5,0.38568604,42,1,2.4569945,15.091224990404502,5.599830603447388,3
5.911346,0.027201125,0.24019238,0.5,0.8660254,0.14226118,42,1,2.2038064,10.443166896625476,5.911345916454364,0
3.3899024,0.58821136,0.2,-2.4492937e-16,1.0,0.19636115,42,1,2.0425901,10.099008570746774,3.389902263738504,0
9.628328,0.2843643,0.75980765,0.5,-0.8660254,0.4429419,42,3,3.789908,-5.645520634932119,9.628327937024295,4
5.5111995,2.9837005,0.24019238,-0.5,0.8660254,0.1930276,42,1,2.2199547,12.74423873328074,5.511199277821069,0
3.5467215,5.9230156,0.35,-0.8660254,0.5,0.32825887,42,1,2.4403567,15.970270182365452,3.5467215394954814,3
5.4945903,0.33760262,0.24019238,0.5,0.8660254,0.41814768,42,1,2.3232472,15.236511638830189,5.494590047860597,2
8.851126,0.13829158,0.65,0.8660254,-0.5,0.41692024,42,3,3.411039,1.6975241746977403,8.851126102493222,3
7.9549685,1.6578306,0.24019238,-0.5,0.8660254,0.2924599,42,1,2.252335,14.034001268018049,7.954968420069924,1
4.511515,4.9562516,0.24019238,-0.5,0.8660254,0.1955576,42,1,2.2170405,13.531928481602293,4.511515378130591,0
13.333217,0.2600422,0.24019238,0.5,0.8660254,0.2631764,42,1,2.2478426,10.359406180641368,13.333216867668432,1
7.9396663,1.3258476,0.24019238,-0.5,0.8660254,0.46225658,42,1,2.329388,12.341671480541835,7.939666080115004,2
3.948102,5.1472344,0.24019238,-0.5,0.8660254,0.2288333,42,1,2.2283952,11.95616768170612,3.948101924081464,1
12.539951,4.442199,0.65,-0.8660254,-0.5,0.4394019,42,3,3.3725717,5.437125362117516,12.53995167344918,3
5.9010496,0.107246906,0.24019238,0.5,0.8660254,0.23520954,42,1,2.2069657,10.6465642561234,5.901049565992124,0
5.485277,13.609974,0.35,-0.8660254,0.5,0.16506489,42,1,2.4782166,14.757200584348817,5.485277006872489,3
11.457476,0.039301813,0.75980765,0.5,-0.8660254,0.20025983,42,3,3.7286127,-15.14651288518191,11.457475399529825,4
4.8261623,0.1622342,0.2,-2.4492937e-16,1.0,0.3789541,42,1,2.1960576,12.320017580465027,4.8261622279480285,0
4.809984,0.27677694,0.2,-2.4492937e-16,1.0,0.1744713,42,1,2.037583,13.48826830830209,4.809984193173939,0
4.34108,0.5750321,0.2,-2.4492937e-16,1.0,0.390528,42,1,2.20838,15.316549483705,4.341080228214673,0
5.450378,0.17421424,0.24019238,0.5,0.8660254,0.29312122,42,1,2.231408,12.121404638506524,5.450377901635469,1
4.4549704,0.35950255,0.24019238,0.5,0.8660254,0.4415885,42,1,2.3590596,12.12480743562308,4.454970370916634,3
5.803179,0.063859664,0.24019238,0.5,0.8660254,0.1547587,42,1,2.2045016,11.36397975003568,5.803178907942381,0
5.471963,2.5051677,0.24019238,-0.5,0.8660254,0.3151583,42,1,2.2616973,13.14961616066082,5.471962993909838,1
5.1484847,0.095977806,0.24019238,0.5,0.8660254,0.4782691,42,1,2.3696592,11.291131717995393,5.148484650631939,3
5.0856557,0.38026896,0.24019238,0.5,0.8660254,0.3288747,42,1,2.2501829,14.059518173655977,5.085655866941433,1
4.4378357,0.17873363,0.24019238,0.5,0.8660254,0.1776373,42,1,2.188425,12.416544331540459,4.43783561902679,0
5.4760833,0.0,0.35,-0.8660254,0.5,0.36513206,42,1,2.451557,14.345442003302535,5.476083161704046,3
4.6622324,0.36442056,0.24019238,0.5,0.8660254,0.16272615,42,1,2.1924436,15.532662764543208,4.662232232972826,0
3.8649747,0.15873395,0.24019238,0.5,0.8660254,0.20068006,42,1,2.170325,13.256913900503129,3.8649746958834825,0
5.9218473,0.118756354,0.24019238,0.5,0.8660254,0.3069473,42,1,2.2401476,15.117479500115287,5.921847261956375,1
6.7412663,0.014692952,0.24019238,0.5,0.8660254,0.24573113,42,1,2.2212448,12.177193371613463,6.741266452122124,0
7.9896894,0.83335,0.24019238,-0.5,0.8660254,0.11653968,42,1,2.2452545,12.582349405771142,7.989689277996177,1
10.696668,0.0070097023,0.5,1.0,6.123234e-17,0.19516923,42,2,3.0119748,9.69136820153372,10.696667768984842,3
5.045212,6.8308735,0.24019238,-0.5,0.8660254,0.2167492,42,1,2.2276952,11.559724760286905,5.045211673644862,1
6.494661,0.17351677,0.24019238,0.5,0.8660254,0.3542419,42,1,2.277667,10.192430123931512,6.494660949607788,2
5.538538,0.10754088,0.24019238,0.5,0.8660254,0.21414185,42,1,2.2024813,13.864208802398654,5.53853796317528,0
13.097339,0.0916815,0.75980765,0.5,-0.8660254,0.2722086,42,3,3.6789231,-41.72176273731927,13.097338918314566,4
7.6855726,0.1820045,0.24019238,0.5,0.8660254,0.48275796,42,1,2.3238218,13.822775664507482,7.68557248263064,2
4.2249084,4.8805766,0.24019238,-0.5,0.8660254,0.4572966,42,1,2.3280213,11.209813225067604,4.224908146424935,2
8.848501,0.00586831,0.65,0.8660254,-0.5,0.29585996,42,3,3.487042,12.484193984835773,8.84850077924985,4
7.961287,1.1454484,0.24019238,-0.5,0.8660254,0.4564719,42,1,2.328041,11.00290119779693,7.961287199735519,2
6.768778,0.05980547,0.24019238,0.5,0.8660254,0.16922337,42,1,2.2188883,10.92262657608934,6.768777857731129,0
9.404518,0.1566196,0.65,0.8660254,-0.5,0.4957274,42,3,3.4178858,6.843398593155161,9.404517657262613,3
3.2419212,0.07886948,0.5,1.0,6.123234e-17,0.3657379,42,2,3.0718672,14.986068945267116,3.241921203745436,3
4.867306,1.1039392,0.2,-2.4492937e-16,1.0,0.44222108,42,1,2.2354429,12.273180043062867,4.867306375036614,1
5.467738,10.938293,0.35,-0.8660254,0.5,0.11151656,42,1,2.4708261,14.026368408844645,5.467738270398023,3
6.2685003,0.3024023,0.24019238,0.5,0.8660254,0.13744345,42,1,2.2087934,12.908534999556743,6.268500174902373,0
6.49644,5.7699876,0.65,-0.8660254,-0.5,0.21374509,42,3,3.4067786,2.71162518158732,6.496439749597054,3
4.6936154,5.874161,0.35,-0.8660254,0.5,0.10240105,42,1,2.4792542,13.210928486868443,4.693615348973663,3
7.950601,1.1416006,0.24019238,-0.5,0.8660254,0.15275422,42,1,2.2364905,12.72523854322245,7.950601245958204,1
5.8632956,0.2230577,0.24019238,0.5,0.8660254,0.4995284,42,1,2.3348107,11.623632044067628,5.86329534060918,2
4.195202,0.3115534,0.24019238,0.5,0.8660254,0.29875565,42,1,2.2274776,13.314195745155764,4.195201886448651,1
9.44041,0.19568305,0.75980765,0.5,-0.8660254,0.12392221,42,3,3.7555504,-23.535833650608254,9.440410043045636,4
10.566879,0.0,0.75980765,0.5,-0.8660254,0.14720988,42,3,3.7374237,-10.400106650922933,10.566879394471176,4
7.370737,0.53439605,0.24019238,0.5,0.8660254,0.17535205,42,1,2.2268012,14.432589747755877,7.37073690993881,1
7.1164756,0.0,0.5,1.0,6.123234e-17,0.19368164,42,2,3.0615945,12.830811958038494,7.116475815362996,3
7.925147,1.7707211,0.24019238,-0.5,0.8660254,0.46989977,42,1,2.3203845,12.209450459244673,7.925147091152244,2
3.8674402,3.5604362,0.24019238,-0.5,0.8660254,0.4944218,42,1,2.2947333,11.010493912034446,3.86744017916614,2
4.913348,4.344618,0.24019238,-0.5,0.8660254,0.3511844,42,1,2.278758,15.747947552768377,4.91334823270121,2
7.002902,0.000244734,0.5,1.0,6.123234e-17,0.16417462,42,2,3.0470276,12.602726016896272,7.00290203173926,3
7.957929,1.7419142,0.24019238,-0.5,0.8660254,0.3959947,42,1,2.3255472,11.631303262726268,7.957928898671963,2
7.9600816,0.9078582,0.24019238,-0.5,0.8660254,0.40885276,42,1,2.3250408,13.682313033373317,7.960081667824738,2
3.9960132,5.6274643,0.24019238,-0.5,0.8660254,0.49929667,42,1,2.2897484,9.808341930253672,3.9960131099775102,2
5.4576783,9.901191,0.35,-0.8660254,0.5,0.4840308,42,1,2.5436504,13.944003953556118,5.457678130160826,3
7.2093067,0.14174113,0.24019238,0.5,0.8660254,0.30811042,42,1,2.2469916,13.236834901503098,7.209306676482379,1
9.705472,0.22269766,0.75980765,0.5,-0.8660254,0.44758198,42,3,3.7884471,4.373618959498251,9.705471710272594,4
10.223874,0.46358046,0.75980765,0.5,-0.8660254,0.3172706,42,3,3.7702074,-8.101881951899097,10.223873996289289,4
5.9841814,0.9155807,0.24019238,-0.5,0.8660254,0.44518888,42,1,2.3242128,9.93179833877379,5.984181567427682,2
4.207311,0.09174156,0.5,1.0,6.123234e-17,0.14826979,42,2,3.0717497,14.686255113981723,4.207310925019611,3
3.8491786,0.49837494,0.2,-2.4492937e-16,1.0,0.37519124,42,1,2.19599,13.592544014808583,3.849178503874776,0
3.9985852,0.45117772,0.2,-2.4492937e-16,1.0,0.18211688,42,1,2.035864,12.009060107586963,3.998585325911973,0
1.985333,6.73492,0.24019238,-0.5,0.8660254,0.33071083,42,1,2.262079,13.584987200934936,1.985332916392521,1
4.53,0.3468856,0.2,-2.4492937e-16,1.0,0.13760012,42,1,2.0187218,14.001933308064796,4.530000273569729,0
7.3940644,0.031100487,0.5,1.0,6.123234e-17,0.28946888,42,2,3.1432366,10.408829198652116,7.394064473871649,3
4.0166535,0.9977529,0.24019238,0.5,0.8660254,0.4527999,42,1,2.376606,10.545382756044566,4.016653404125211,3
3.0757155,4.596439,0.24019238,-0.5,0.8660254,0.32504848,42,1,2.264355,10.414872292617149,3.075715550915691,2
5.4006753,9.43307,0.35,-0.8660254,0.5,0.12572847,42,1,2.472509,13.443517001909914,5.400675436459413,3
4.822448,0.6060263,0.2,-2.4492937e-16,1.0,0.21339065,42,1,2.0702734,10.243629255347836,4.774943065747273,0
4.836075,0.20327139,0.24019238,0.5,0.8660254,0.38606986,42,1,2.3078687,10.019517706509813,4.836074611213653,2
10.556692,0.0,0.75980765,0.5,-0.8660254,0.22571473,42,3,3.7493768,-21.293916975885328,10.556691773640424,4
4.8360353,0.09036917,0.24019238,0.5,0.8660254,0.37678668,42,1,2.3022451,11.462974988647364,4.836035256197253,2
5.63293,0.35636917,0.24019238,0.5,0.8660254,0.31021065,42,1,2.2380044,12.661189252754601,5.632929695814394,1
11.080726,0.007470973,0.75980765,0.5,-0.8660254,0.23298448,42,3,3.7349312,-7.663725837551497,11.080725760252117,4
7.3072767,0.40981427,0.24019238,0.5,0.8660254,0.4451237,42,1,2.3249846,11.454269159472332,7.307276810651675,2
5.4097786,12.328786,0.35,-0.8660254,0.5,0.40061694,42,1,2.4558501,13.099230666529335,5.409778727790249,3
4.939126,0.23587985,0.24019238,0.5,0.8660254,0.26370746,42,1,2.2132442,11.531547894507304,4.939126194271317,0
3.0148234,3.6061075,0.24019238,-0.5,0.8660254,0.26702225,42,1,2.2381308,10.167546993210287,3.014823545509022,1
10.323055,0.0037979279,0.75980765,0.5,-0.8660254,0.2127351,42,3,3.7590828,3.2708786449094296,10.323055559907584,4
7.9454207,1.4310064,0.24019238,-0.5,0.8660254,0.4414181,42,1,2.3301904,10.630205125110491,7.945420868789878,2
4.24505,0.0,0.24019238,-0.5,0.8660254,0.27367228,42,1,2.2469351,10.574865823093365,4.245049944685101,1
10.154981,0.23108733,0.75980765,0.5,-0.8660254,0.28698593,42,3,3.7642894,-17.48117136842815,10.1549811016777,4
4.1572556,4.892863,0.24019238,-0.5,0.8660254,0.33168566,42,1,2.2644904,13.81318424497397,4.157255874190264,2
5.4358807,8.388438,0.24019238,-0.5,0.8660254,0.1292604,42,1,2.230558,15.57855409634734,5.435880652862034,1
4.342152,5.453466,0.24019238,-0.5,0.8660254,0.3807647,42,1,2.290547,10.091365680233,4.342152058172577,2
7.1323,0.0,0.5,1.0,6.123234e-17,0.32422632,42,2,3.1686187,7.5232534130315365,7.1322998386502725,3
4.165341,0.81244606,0.2,-2.4492937e-16,1.0,0.35525906,42,1,2.1740007,13.0120418144072,4.165341107093476,0
11.10429,0.2800643,0.75980765,0.5,-0.8660254,0.10930931,42,3,3.684597,-9.130760119092825,11.104289983659712,4
8.013755,0.0,0.24019238,0.5,0.8660254,0.1329478,42,1,2.235381,11.763688096866398,8.013754384691367,1
8.787398,0.29769,0.75980765,0.5,-0.8660254,0.33842513,42,3,3.8053126,-1.571270548792267,8.787398428892914,4
9.084938,0.26006082,0.75980765,0.5,-0.8660254,0.3641537,42,3,3.8083587,-3.8491313990817613,9.084938400907197,4
7.894555,1.51366,0.24019238,-0.5,0.8660254,0.4389182,42,1,2.3313267,12.451019493890465,7.894555143470194,2
8.842279,0.21036942,0.65,0.8660254,-0.5,0.4662265,42,3,3.4386418,11.49872341991681,8.842279257936053,3
5.4760423,0.035502832,0.24019238,0.5,0.8660254,0.48518887,42,1,2.356818,14.155938287532141,5.476042276881793,3
4.249434,3.709067,0.24019238,-0.5,0.8660254,0.19957462,42,1,2.217337,12.557862251790441,4.24943375977411,0
6.7549305,0.27349326,0.24019238,0.5,0.8660254,0.20887552,42,1,2.2248027,11.364326370691522,6.754930443082636,1
5.0646863,0.28431788,0.24019238,0.5,0.8660254,0.30765164,42,1,2.233267,12.040847217360337,5.064686425053581,1
2.8948634,9.773545,0.24019238,-0.5,0.8660254,0.3523485,42,1,2.2622504,14.308100085470766,2.8948632944168264,1
8.153724,0.19686037,0.24019238,0.5,0.8660254,0.13998483,42,1,2.2374923,13.307476567193266,8.153724044078876,1
5.480175,6.0570016,0.35,-0.8660254,0.5,0.15297444,42,1,2.4732587,15.200124337977554,5.480175214237156,3
4.8544235,0.82071114,0.2,-2.4492937e-16,1.0,0.4219485,42,1,2.2327209,14.286345904007554,4.854423395273806,1
9.083401,0.19107574,0.75980765,0.5,-0.8660254,0.28865707,42,3,3.7905288,-14.660757656174589,9.083400983192371,4
5.378837,0.12975739,0.24019238,0.5,0.8660254,0.4666944,42,1,2.3578427,12.110197489451794,5.378836906318903,3
9.135109,0.05769657,0.24019238,0.5,0.8660254,0.30116633,42,1,2.2461514,14.496325694404664,9.135108645368266,1
7.054068,0.00044452876,0.5,1.0,6.123234e-17,0.31917208,42,2,3.1664414,14.395346799726582,7.054067919841241,3
7.9593363,1.5410007,0.24019238,-0.5,0.8660254,0.20407926,42,1,2.2313507,13.654475963665398,7.959336229589809,1
4.2289224,0.012242444,0.24019238,0.5,0.8660254,0.37729046,42,1,2.302003,12.072326199681546,4.228922487344969,2
6.327317,3.1165066,0.75980765,-0.5,-0.8660254,0.13054371,42,3,3.6811147,10.541387779844559,6.327317023846544,4
2.8554144,1.2593474,0.2,-2.4492937e-16,1.0,0.41003826,42,1,2.2232265,10.766924591712545,2.855414339709397,0
6.0756145,0.032159727,0.24019238,0.5,0.8660254,0.4183166,42,1,2.3190389,12.589565510323485,6.075614320097359,2
5.2298903,0.35816124,0.24019238,0.5,0.8660254,0.47099578,42,1,2.363313,13.026474112331078,5.229890398329192,3
8.856813,0.2933897,0.65,0.8660254,-0.5,0.17710662,42,3,3.4663334,-2.563562761862496,8.856813275305878,4
4.758039,3.8792903,0.24019238,-0.5,0.8660254,0.39419723,42,1,2.3054266,12.73839621359867,4.758038958725591,2
4.808476,0.15465152,0.2,-2.4492937e-16,1.0,0.12913252,42,1,2.0218282,12.187364340428456,4.808475855433567,0
5.468106,9.405892,0.35,-0.8660254,0.5,0.1699326,42,1,2.475404,13.599556244931131,5.4681056782000885,3
6.8918757,0.25468883,0.24019238,0.5,0.8660254,0.34197956,42,1,2.263923,13.668519169370539,6.891875653480568,1
6.1123505,0.13656282,0.24019238,0.5,0.8660254,0.14327636,42,1,2.2060306,10.603470868126664,6.112350350293296,0
5.1879115,0.7417268,0.2,-2.4492937e-16,1.0,0.16044345,42,1,2.0324624,15.117810531265459,5.18791168960105,0
8.8504,0.2435677,0.65,0.8660254,-0.5,0.27360186,42,3,3.5039122,2.4474960977118645,8.8503999768083,4
5.788335,10.941203,0.65,-0.8660254,-0.5,0.4135275,42,3,3.3969631,8.568719367622093,5.788334656699953,3
5.106605,6.9391046,0.35,-0.8660254,0.5,0.2644141,42,1,2.4555054,12.431493653519953,5.106605020130648,3
7.937694,1.2519752,0.24019238,-0.5,0.8660254,0.25994897,42,1,2.2390556,13.897251257215938,7.937694152327316,1
4.2153826,0.0,0.24019238,-0.5,0.8660254,0.4768617,42,1,2.3197722,11.407557931483323,4.215382495690255,2
6.611934,0.29837623,0.24019238,0.5,0.8660254,0.3186871,42,1,2.2505844,11.669703465487688,6.611934422007259,1
7.9537582,1.8699465,0.24019238,-0.5,0.8660254,0.3949846,42,1,2.3254354,11.442639234439055,7.953758384885183,2
8.849715,0.24506281,0.65,0.8660254,-0.5,0.33720708,42,3,3.4554474,-2.3918682607341815,8.849714877847749,3
4.814271,0.53412026,0.2,-2.4492937e-16,1.0,0.17600125,42,1,2.0391212,14.214302482822935,4.814270999942937,0
7.9545193,1.3279854,0.24019238,-0.5,0.8660254,0.321031,42,1,2.2696884,13.055334423217774,7.954519366141981,2
6.8080716,0.0,0.24019238,0.5,0.8660254,0.101600796,42,1,2.2113023,11.804985750429745,6.808071666711727,0
6.909936,0.11307529,0.24019238,0.5,0.8660254,0.44384727,42,1,2.3305569,13.440910048962786,6.909935836151884,2
7.112399,0.18917696,0.24019238,0.5,0.8660254,0.16306321,42,1,2.221463,12.722661065401892,7.112398892732693,0
5.5331097,5.3698716,0.35,-0.8660254,0.5,0.20164609,42,1,2.4704247,14.176454060272624,5.533109476332627,3
6.122471,0.32032362,0.24019238,0.5,0.8660254,0.4460006,42,1,2.344505,9.632250681336828,5.898189482395752,3
6.197991,4.50815,0.75980765,-0.5,-0.8660254,0.13688333,42,3,3.685748,-0.06640259419742645,6.197990700958063,4
9.883919,0.78022504,0.75980765,0.5,-0.8660254,0.34403995,42,3,3.7841425,-8.8026725005532,9.883918720851934,4
6.4901185,2.3311713,0.24019238,-0.5,0.8660254,0.26719892,42,1,2.2375157,14.249435037515473,6.490118484413559,1
4.3234763,5.250204,0.24019238,-0.5,0.8660254,0.48674548,42,1,2.3056166,11.718890687530884,4.323476502315112,2
6.2066026,5.530112,0.75980765,-0.5,-0.8660254,0.42909205,42,3,3.8398523,4.413996256392985,6.206602498671029,4
5.4736085,10.678523,0.35,-0.8660254,0.5,0.20560263,42,1,2.4689965,11.526125086351918,5.473608487188108,3
6.323426,0.10564127,0.24019238,0.5,0.8660254,0.16580735,42,1,2.2130117,11.769232901370872,6.323425698062994,0
11.727094,0.045705494,0.75980765,0.5,-0.8660254,0.48684084,42,3,3.763881,-26.803656152201267,11.727093781275448,4
3.127906,0.18901505,0.24019238,0.5,0.8660254,0.18562856,42,1,2.1567347,11.501978975127882,3.127906075525884,0
7.3098984,0.12275275,0.24019238,0.5,0.8660254,0.10886583,42,1,2.2193437,14.276442536733871,7.309898239318113,0
7.4579062,0.07340254,0.5,1.0,6.123234e-17,0.4338975,42,2,3.073851,11.062606523273624,7.457906038198316,3
5.012702,0.09552872,0.24019238,0.5,0.8660254,0.4882218,42,1,2.3574336,13.882541158342905,5.012702040001957,3
2.534034,6.2662253,0.24019238,-0.5,0.8660254,0.43581554,42,1,2.3124018,11.725259962489714,2.534034048005449,2
7.080628,0.0,0.5,1.0,6.123234e-17,0.4301663,42,2,3.0702634,11.575135470514793,7.080627806234905,3
5.6681213,11.082,0.35,-0.8660254,0.5,0.47453386,42,1,2.5381403,11.126447648783694,5.668121150578919,3
7.9631195,1.7632246,0.24019238,-0.5,0.8660254,0.24816988,42,1,2.236225,13.861638725724871,7.963119320551774,1
4.875061,7.976677,0.24019238,-0.5,0.8660254,0.17372113,42,1,2.213845,12.135677043187203,4.87506082549466,0
11.519349,0.14255174,0.75980765,0.5,-0.8660254,0.18399322,42,3,3.723899,-6.431680629389451,11.519349345600672,4
3.1459162,0.30926523,0.24019238,0.5,0.8660254,0.2931745,42,1,2.2172284,14.983916865870077,3.1459162292434777,0
10.427559,0.78880453,0.75980765,0.5,-0.8660254,0.31159008,42,3,3.7630544,5.339554379888,10.427558638177612,4
8.710399,0.25284687,0.65,0.8660254,-0.5,0.29745418,42,3,3.4864414,6.331872146557768,8.710398271225102,4
5.3386583,11.605729,0.35,-0.8660254,0.5,0.32118255,42,1,2.4509614,15.01371274744218,5.338658255138793,3
8.127724,0.18554609,0.24019238,0.5,0.8660254,0.4957296,42,1,2.3078785,13.80084955003824,8.127723608185601,2
11.235025,0.030149275,0.75980765,0.5,-0.8660254,0.27729684,42,3,3.7341619,-12.995895444959014,11.235025038858902,4
4.8239384,0.8988356,0.2,-2.4492937e-16,1.0,0.25167054,42,1,2.1018133,13.385886403537029,4.8239381783390085,0
7.0696864,0.050850168,0.5,1.0,6.123234e-17,0.33108798,42,2,3.1707222,12.225826505880137,7.069686383379119,3
5.032155,0.21140969,0.2,-2.4492937e-16,1.0,0.3799435,42,1,2.1960871,10.665745392487608,5.032154908111138,0
4.5163317,3.4378777,0.24019238,-0.5,0.8660254,0.21900007,42,1,2.22499,13.287527753090586,4.516331794108562,1
7.954858,1.6311823,0.24019238,-0.5,0.8660254,0.46221206,42,1,2.3291333,10.879609456135375,7.954857760210419,2
5.4968977,5.4046836,0.35,-0.8660254,0.5,0.17206143,42,1,2.4739628,12.656391861868633,5.496897488679535,3
