gw_level,recent_rainfall,crop_water_demand,month_sin,month_cos,extraction_rate,seed,first_action,q_predicted,realized_return,min_gw_level_in_episode,q_quintile
5.750778,0.08642254,0.24019238,0.5,0.8660254,0.11795045,42,1,3.07765,13.201512176962122,5.75077800656566,1
8.741298,0.091204725,0.65,0.8660254,-0.5,0.2574887,42,3,4.091379,12.341367055015127,8.74129769862405,4
4.651867,0.0,0.24019238,-0.5,0.8660254,0.29893735,42,1,3.253295,13.233025568832659,4.65186693860857,2
7.405664,6.1434116,0.65,-0.8660254,-0.5,0.2164809,42,3,3.693285,8.26954497176491,7.40566405379352,3
7.928191,1.4811178,0.24019238,-0.5,0.8660254,0.13052727,42,1,3.0460544,12.508529267644791,7.928191018819104,0
8.831637,0.024087498,0.65,0.8660254,-0.5,0.10435169,42,3,4.2572355,-2.9449305277102944,8.831637151412083,4
11.177542,0.21884286,0.24019238,0.5,0.8660254,0.23048766,42,1,2.8178267,11.77029021838446,11.177541371426198,0
7.937675,1.0819967,0.24019238,-0.5,0.8660254,0.4800763,42,1,2.988933,13.527072552954928,7.937675158513764,0
5.020463,0.7164107,0.2,-2.4492937e-16,1.0,0.48310333,42,1,3.1133215,10.834350676443853,5.020463219720497,1
5.765048,0.8168295,0.2,-2.4492937e-16,1.0,0.3385648,42,1,3.2971618,11.35413917053186,5.765047862128667,2
5.5998306,7.262156,0.35,-0.8660254,0.5,0.38568604,42,1,3.270303,15.208311198001379,5.599830603447388,2
5.911346,0.027201125,0.24019238,0.5,0.8660254,0.14226118,42,1,3.0867562,10.443166896625476,5.911345916454364,1
3.3899024,0.58821136,0.2,-2.4492937e-16,1.0,0.19636115,42,1,2.8471522,10.099008570746774,3.389902263738504,0
9.628328,0.2843643,0.75980765,0.5,-0.8660254,0.4429419,42,3,4.5376835,-5.917154108182556,9.628327937024295,4
5.5111995,2.9837005,0.24019238,-0.5,0.8660254,0.1930276,42,1,3.1236763,12.74423873328074,5.511199277821069,1
3.5467215,5.9230156,0.35,-0.8660254,0.5,0.32825887,42,1,3.3504958,15.970270182365452,3.5467215394954814,3
5.4945903,0.33760262,0.24019238,0.5,0.8660254,0.41814768,42,1,3.1971836,15.236511638830189,5.494590047860597,2
8.851126,0.13829158,0.65,0.8660254,-0.5,0.41692024,42,3,4.021259,4.035324891049713,8.851126102493222,3
7.9549685,1.6578306,0.24019238,-0.5,0.8660254,0.2924599,42,1,3.0589993,14.034001268018049,7.954968420069924,0
4.511515,4.9562516,0.24019238,-0.5,0.8660254,0.1955576,42,1,3.1684859,13.531928481602293,4.511515378130591,2
13.333217,0.2600422,0.24019238,0.5,0.8660254,0.2631764,42,1,2.8056297,10.359406180641368,13.333216867668432,0
7.9396663,1.3258476,0.24019238,-0.5,0.8660254,0.46225658,42,1,3.0322995,12.341671480541835,7.939666080115004,0
3.948102,5.1472344,0.24019238,-0.5,0.8660254,0.2288333,42,1,3.1767635,11.851312805212165,3.948101924081464,2
12.539951,4.442199,0.65,-0.8660254,-0.5,0.4394019,42,3,3.6679912,6.220941658266637,12.53995167344918,3
5.9010496,0.107246906,0.24019238,0.5,0.8660254,0.23520954,42,1,3.038775,10.6465642561234,5.901049565992124,0
5.485277,13.609974,0.35,-0.8660254,0.5,0.16506489,42,1,3.3796911,14.51849163441603,5.485277006872489,3
11.457476,0.039301813,0.75980765,0.5,-0.8660254,0.20025983,42,3,4.478488,-15.890486672334628,11.457475399529825,4
4.8261623,0.1622342,0.2,-2.4492937e-16,1.0,0.3789541,42,1,3.2785873,12.320017580465027,4.8261622279480285,2
4.809984,0.27677694,0.2,-2.4492937e-16,1.0,0.1744713,42,1,2.8443768,13.368185116938754,4.809984193173939,0
4.34108,0.5750321,0.2,-2.4492937e-16,1.0,0.390528,42,1,3.281391,15.316549483705,4.341080228214673,2
5.450378,0.17421424,0.24019238,0.5,0.8660254,0.29312122,42,1,3.1122098,12.121404638506524,5.450377901635469,1
4.4549704,0.35950255,0.24019238,0.5,0.8660254,0.4415885,42,1,3.2229834,12.015283635235756,4.454970370916634,2
5.803179,0.063859664,0.24019238,0.5,0.8660254,0.1547587,42,1,3.088024,11.141947088114138,5.803178907942381,1
5.471963,2.5051677,0.24019238,-0.5,0.8660254,0.3151583,42,1,3.2479968,13.14961616066082,5.471962993909838,2
5.1484847,0.095977806,0.24019238,0.5,0.8660254,0.4782691,42,1,3.1764503,11.291131717995393,5.148484650631939,2
5.0856557,0.38026896,0.24019238,0.5,0.8660254,0.3288747,42,1,3.1890695,14.059518173655977,5.085655866941433,2
4.4378357,0.17873363,0.24019238,0.5,0.8660254,0.1776373,42,1,3.1016605,12.416544331540459,4.43783561902679,1
5.4760833,0.0,0.35,-0.8660254,0.5,0.36513206,42,1,3.2871368,14.345442003302535,5.476083161704046,2
4.6622324,0.36442056,0.24019238,0.5,0.8660254,0.16272615,42,1,3.1085863,15.500143158457783,4.662232232972826,1
3.8649747,0.15873395,0.24019238,0.5,0.8660254,0.20068006,42,1,3.1051102,13.256913900503129,3.8649746958834825,1
5.9218473,0.118756354,0.24019238,0.5,0.8660254,0.3069473,42,1,3.1334653,14.96347202283511,5.921847261956375,1
6.7412663,0.014692952,0.24019238,0.5,0.8660254,0.24573113,42,1,3.0013895,12.07526611849406,6.741266452122124,0
7.9896894,0.83335,0.24019238,-0.5,0.8660254,0.11653968,42,1,3.040018,12.582349405771142,7.989689277996177,0
10.696668,0.0070097023,0.5,1.0,6.123234e-17,0.19516923,42,2,3.446023,6.9475747523387215,10.696667768984842,3
5.045212,6.8308735,0.24019238,-0.5,0.8660254,0.2167492,42,1,3.1320481,11.559724760286905,5.045211673644862,1
6.494661,0.17351677,0.24019238,0.5,0.8660254,0.3542419,42,1,3.1645546,10.192430123931512,6.494660949607788,1
5.538538,0.10754088,0.24019238,0.5,0.8660254,0.21414185,42,1,3.0565934,13.864208802398654,5.53853796317528,0
13.097339,0.0916815,0.75980765,0.5,-0.8660254,0.2722086,42,3,4.321844,-41.72176273731927,13.097338918314566,4
7.6855726,0.1820045,0.24019238,0.5,0.8660254,0.48275796,42,1,3.0324159,13.824894565691404,7.68557248263064,0
4.2249084,4.8805766,0.24019238,-0.5,0.8660254,0.4572966,42,1,3.1978533,11.209813225067604,4.224908146424935,2
8.848501,0.00586831,0.65,0.8660254,-0.5,0.29585996,42,3,4.063166,12.484193984835773,8.84850077924985,3
7.961287,1.1454484,0.24019238,-0.5,0.8660254,0.4564719,42,1,3.0462055,11.195614534150058,7.961287199735519,0
6.768778,0.05980547,0.24019238,0.5,0.8660254,0.16922337,42,1,3.064795,10.92262657608934,6.768777857731129,0
9.404518,0.1566196,0.65,0.8660254,-0.5,0.4957274,42,3,3.8827662,9.587409428130702,9.404517657262613,3
3.2419212,0.07886948,0.5,1.0,6.123234e-17,0.3657379,42,2,3.9304495,15.005929800100878,3.241921203745436,3
4.867306,1.1039392,0.2,-2.4492937e-16,1.0,0.44222108,42,1,3.22715,12.166272726270197,4.867306375036614,2
5.467738,10.938293,0.35,-0.8660254,0.5,0.11151656,42,3,3.450111,14.220986959549922,5.467738270398023,3
6.2685003,0.3024023,0.24019238,0.5,0.8660254,0.13744345,42,1,3.0793483,12.78638017372976,6.268500174902373,1
6.49644,5.7699876,0.65,-0.8660254,-0.5,0.21374509,42,3,3.7342823,1.6894998340533234,6.496439749597054,3
4.6936154,5.874161,0.35,-0.8660254,0.5,0.10240105,42,3,3.7171803,13.310909923079228,4.693615348973663,3
7.950601,1.1416006,0.24019238,-0.5,0.8660254,0.15275422,42,1,3.0539951,12.72523854322245,7.950601245958204,0
5.8632956,0.2230577,0.24019238,0.5,0.8660254,0.4995284,42,1,3.114973,11.623632044067628,5.86329534060918,1
4.195202,0.3115534,0.24019238,0.5,0.8660254,0.29875565,42,1,3.1677952,13.314195745155764,4.195201886448651,2
9.44041,0.19568305,0.75980765,0.5,-0.8660254,0.12392221,42,3,4.5648327,-21.591763828638662,9.440410043045636,4
10.566879,0.0,0.75980765,0.5,-0.8660254,0.14720988,42,3,4.4995184,-10.400106650922933,10.566879394471176,4
7.370737,0.53439605,0.24019238,0.5,0.8660254,0.17535205,42,1,3.0443993,14.65072773537826,7.37073690993881,0
7.1164756,0.0,0.5,1.0,6.123234e-17,0.19368164,42,2,3.730305,12.830811958038494,7.116475815362996,3
7.925147,1.7707211,0.24019238,-0.5,0.8660254,0.46989977,42,1,3.012755,12.209450459244673,7.925147091152244,0
3.8674402,3.5604362,0.24019238,-0.5,0.8660254,0.4944218,42,1,3.1650026,10.904259314258884,3.86744017916614,1
4.913348,4.344618,0.24019238,-0.5,0.8660254,0.3511844,42,1,3.3109937,15.747947552768377,4.91334823270121,3
7.002902,0.000244734,0.5,1.0,6.123234e-17,0.16417462,42,2,3.738651,12.602726016896272,7.00290203173926,3
7.957929,1.7419142,0.24019238,-0.5,0.8660254,0.3959947,42,1,3.1587636,11.631303262726268,7.957928898671963,1
7.9600816,0.9078582,0.24019238,-0.5,0.8660254,0.40885276,42,1,3.1386747,13.682313033373317,7.960081667824738,1
3.9960132,5.6274643,0.24019238,-0.5,0.8660254,0.49929667,42,1,3.143332,9.808341930253672,3.9960131099775102,1
5.4576783,9.901191,0.35,-0.8660254,0.5,0.4840308,42,1,3.3139892,13.944003953556118,5.457678130160826,3
7.2093067,0.14174113,0.24019238,0.5,0.8660254,0.30811042,42,1,3.0966892,13.236834901503098,7.209306676482379,1
9.705472,0.22269766,0.75980765,0.5,-0.8660254,0.44758198,42,3,4.533049,4.373618959498251,9.705471710272594,4
10.223874,0.46358046,0.75980765,0.5,-0.8660254,0.3172706,42,3,4.5305195,-8.101881951899097,10.223873996289289,4
5.9841814,0.9155807,0.24019238,-0.5,0.8660254,0.44518888,42,1,3.1457593,10.039807462393917,5.984181567427682,1
4.207311,0.09174156,0.5,1.0,6.123234e-17,0.14826979,42,2,4.064217,14.686255113981723,4.207310925019611,3
3.8491786,0.49837494,0.2,-2.4492937e-16,1.0,0.37519124,42,1,3.2580976,13.705948852976983,3.849178503874776,2
3.9985852,0.45117772,0.2,-2.4492937e-16,1.0,0.18211688,42,1,2.8265095,12.009060107586963,3.998585325911973,0
1.985333,6.73492,0.24019238,-0.5,0.8660254,0.33071083,42,1,3.3516154,13.584987200934936,1.985332916392521,3
4.53,0.3468856,0.2,-2.4492937e-16,1.0,0.13760012,42,1,2.7767472,14.001933308064796,4.530000273569729,0
7.3940644,0.031100487,0.5,1.0,6.123234e-17,0.28946888,42,2,3.6715329,10.408829198652116,7.394064473871649,3
4.0166535,0.9977529,0.24019238,0.5,0.8660254,0.4527999,42,1,3.229818,10.431881476451833,4.016653404125211,2
3.0757155,4.596439,0.24019238,-0.5,0.8660254,0.32504848,42,1,3.3305407,10.414872292617149,3.075715550915691,3
5.4006753,9.43307,0.35,-0.8660254,0.5,0.12572847,42,1,3.4216204,13.421192902891113,5.400675436459413,3
4.822448,0.6060263,0.2,-2.4492937e-16,1.0,0.21339065,42,1,2.9541185,10.243629255347836,4.774943065747273,0
4.836075,0.20327139,0.24019238,0.5,0.8660254,0.38606986,42,1,3.2124507,10.019517706509813,4.836074611213653,2
10.556692,0.0,0.75980765,0.5,-0.8660254,0.22571473,42,3,4.5006785,-23.473819739300694,10.556691773640424,4
4.8360353,0.09036917,0.24019238,0.5,0.8660254,0.37678668,42,1,3.2041855,11.358918503232216,4.836035256197253,2
5.63293,0.35636917,0.24019238,0.5,0.8660254,0.31021065,42,1,3.1494234,12.661189252754601,5.632929695814394,1
11.080726,0.007470973,0.75980765,0.5,-0.8660254,0.23298448,42,3,4.485437,-8.235310550265915,11.080725760252117,4
7.3072767,0.40981427,0.24019238,0.5,0.8660254,0.4451237,42,1,3.1073525,11.34287466385359,7.307276810651675,1
5.4097786,12.328786,0.35,-0.8660254,0.5,0.40061694,42,1,3.2905397,13.218854287560935,5.409778727790249,2
4.939126,0.23587985,0.24019238,0.5,0.8660254,0.26370746,42,1,3.068677,11.531547894507304,4.939126194271317,0
3.0148234,3.6061075,0.24019238,-0.5,0.8660254,0.26702225,42,1,3.2645268,10.167546993210287,3.014823545509022,2
10.323055,0.0037979279,0.75980765,0.5,-0.8660254,0.2127351,42,3,4.506563,3.2708786449094296,10.323055559907584,4
7.9454207,1.4310064,0.24019238,-0.5,0.8660254,0.4414181,42,1,3.0804534,10.630205125110491,7.945420868789878,1
4.24505,0.0,0.24019238,-0.5,0.8660254,0.27367228,42,1,3.2437093,10.574865823093365,4.245049944685101,2
10.154981,0.23108733,0.75980765,0.5,-0.8660254,0.28698593,42,3,4.5071173,-18.193151049543552,10.1549811016777,4
4.1572556,4.892863,0.24019238,-0.5,0.8660254,0.33168566,42,1,3.3129764,13.81318424497397,4.157255874190264,3
5.4358807,8.388438,0.24019238,-0.5,0.8660254,0.1292604,42,1,3.0741253,15.557008222905184,5.435880652862034,0
4.342152,5.453466,0.24019238,-0.5,0.8660254,0.3807647,42,1,3.2935743,10.091365680233,4.342152058172577,2
7.1323,0.0,0.5,1.0,6.123234e-17,0.32422632,42,2,3.7837086,8.401636621970038,7.1322998386502725,3
4.165341,0.81244606,0.2,-2.4492937e-16,1.0,0.35525906,42,1,3.2524974,13.0120418144072,4.165341107093476,2
11.10429,0.2800643,0.75980765,0.5,-0.8660254,0.10930931,42,3,4.5652914,-9.178508226827345,11.104289983659712,4
8.013755,0.0,0.24019238,0.5,0.8660254,0.1329478,42,1,3.04037,11.76993205152698,8.013754384691367,0
8.787398,0.29769,0.75980765,0.5,-0.8660254,0.33842513,42,3,4.5841064,-1.571270548792267,8.787398428892914,4
9.084938,0.26006082,0.75980765,0.5,-0.8660254,0.3641537,42,3,4.5962825,-3.8491313990817613,9.084938400907197,4
7.894555,1.51366,0.24019238,-0.5,0.8660254,0.4389182,42,1,3.085958,12.451019493890465,7.894555143470194,1
8.842279,0.21036942,0.65,0.8660254,-0.5,0.4662265,42,3,3.9645782,11.093879816020593,8.842279257936053,3
5.4760423,0.035502832,0.24019238,0.5,0.8660254,0.48518887,42,1,3.1525161,14.155938287532141,5.476042276881793,1
4.249434,3.709067,0.24019238,-0.5,0.8660254,0.19957462,42,1,3.1866567,12.557862251790441,4.24943375977411,2
6.7549305,0.27349326,0.24019238,0.5,0.8660254,0.20887552,42,1,3.0314198,11.364326370691522,6.754930443082636,0
5.0646863,0.28431788,0.24019238,0.5,0.8660254,0.30765164,42,1,3.1560936,11.92711280297404,5.064686425053581,1
2.8948634,9.773545,0.24019238,-0.5,0.8660254,0.3523485,42,1,3.354476,14.308100085470766,2.8948632944168264,3
8.153724,0.19686037,0.24019238,0.5,0.8660254,0.13998483,42,1,3.0352817,13.360669729564727,8.153724044078876,0
5.480175,6.0570016,0.35,-0.8660254,0.5,0.15297444,42,1,3.4299352,15.200124337977554,5.480175214237156,3
4.8544235,0.82071114,0.2,-2.4492937e-16,1.0,0.4219485,42,1,3.2681227,14.286345904007554,4.854423395273806,2
9.083401,0.19107574,0.75980765,0.5,-0.8660254,0.28865707,42,3,4.517917,-15.540452904854932,9.083400983192371,4
5.378837,0.12975739,0.24019238,0.5,0.8660254,0.4666944,42,1,3.1811004,12.002925141374623,5.378836906318903,2
9.135109,0.05769657,0.24019238,0.5,0.8660254,0.30116633,42,1,3.0010753,14.412201950775385,9.135108645368266,0
7.054068,0.00044452876,0.5,1.0,6.123234e-17,0.31917208,42,2,3.769124,14.395346799726582,7.054067919841241,3
7.9593363,1.5410007,0.24019238,-0.5,0.8660254,0.20407926,42,1,3.057281,13.654475963665398,7.959336229589809,0
4.2289224,0.012242444,0.24019238,0.5,0.8660254,0.37729046,42,1,3.2245543,11.787834472774255,4.228922487344969,2
6.327317,3.1165066,0.75980765,-0.5,-0.8660254,0.13054371,42,3,4.3486905,11.355913312862745,6.327317023846544,4
2.8554144,1.2593474,0.2,-2.4492937e-16,1.0,0.41003826,42,1,3.2799673,10.766924591712545,2.855414339709397,2
6.0756145,0.032159727,0.24019238,0.5,0.8660254,0.4183166,42,1,3.181586,12.485415745340127,6.075614320097359,2
5.2298903,0.35816124,0.24019238,0.5,0.8660254,0.47099578,42,1,3.1838186,13.026474112331078,5.229890398329192,2
8.856813,0.2933897,0.65,0.8660254,-0.5,0.17710662,42,3,4.130471,-2.563562761862496,8.856813275305878,4
4.758039,3.8792903,0.24019238,-0.5,0.8660254,0.39419723,42,1,3.2622743,12.73839621359867,4.758038958725591,2
4.808476,0.15465152,0.2,-2.4492937e-16,1.0,0.12913252,42,1,2.7676024,11.991492587412463,4.808475855433567,0
5.468106,9.405892,0.35,-0.8660254,0.5,0.1699326,42,1,3.4027443,13.599556244931131,5.4681056782000885,3
6.8918757,0.25468883,0.24019238,0.5,0.8660254,0.34197956,42,1,3.1676524,13.668519169370539,6.891875653480568,1
6.1123505,0.13656282,0.24019238,0.5,0.8660254,0.14327636,42,1,3.0834723,10.603470868126664,6.112350350293296,1
5.1879115,0.7417268,0.2,-2.4492937e-16,1.0,0.16044345,42,1,2.8477693,15.117810531265459,5.18791168960105,0
8.8504,0.2435677,0.65,0.8660254,-0.5,0.27360186,42,3,4.074172,2.4474960977118645,8.8503999768083,4
5.788335,10.941203,0.65,-0.8660254,-0.5,0.4135275,42,3,3.544075,9.967444739671762,5.788334656699953,3
5.106605,6.9391046,0.35,-0.8660254,0.5,0.2644141,42,1,3.3930752,12.431493653519953,5.106605020130648,3
7.937694,1.2519752,0.24019238,-0.5,0.8660254,0.25994897,42,1,3.0498166,13.592354024190996,7.937694152327316,0
4.2153826,0.0,0.24019238,-0.5,0.8660254,0.4768617,42,1,3.1739473,11.407557931483323,4.215382495690255,2
6.611934,0.29837623,0.24019238,0.5,0.8660254,0.3186871,42,1,3.1428084,11.669703465487688,6.611934422007259,1
7.9537582,1.8699465,0.24019238,-0.5,0.8660254,0.3949846,42,1,3.1598692,11.442639234439055,7.953758384885183,1
8.849715,0.24506281,0.65,0.8660254,-0.5,0.33720708,42,3,4.0691056,-0.9578296616729802,8.849714877847749,3
4.814271,0.53412026,0.2,-2.4492937e-16,1.0,0.17600125,42,1,2.8527753,14.214302482822935,4.814270999942937,0
7.9545193,1.3279854,0.24019238,-0.5,0.8660254,0.321031,42,1,3.145828,13.055334423217774,7.954519366141981,1
6.8080716,0.0,0.24019238,0.5,0.8660254,0.101600796,42,1,3.0570629,11.804985750429745,6.808071666711727,0
6.909936,0.11307529,0.24019238,0.5,0.8660254,0.44384727,42,1,3.1269538,13.534175530250138,6.909935836151884,1
7.112399,0.18917696,0.24019238,0.5,0.8660254,0.16306321,42,1,3.0687966,12.722661065401892,7.112398892732693,0
5.5331097,5.3698716,0.35,-0.8660254,0.5,0.20164609,42,1,3.3877423,14.176454060272624,5.533109476332627,3
6.122471,0.32032362,0.24019238,0.5,0.8660254,0.4460006,42,1,3.1613498,9.632250681336828,5.898189482395752,1
6.197991,4.50815,0.75980765,-0.5,-0.8660254,0.13688333,42,3,4.362542,1.2409588582463051,6.197990700958063,4
9.883919,0.78022504,0.75980765,0.5,-0.8660254,0.34403995,42,3,4.5706234,-8.8026725005532,9.883918720851934,4
6.4901185,2.3311713,0.24019238,-0.5,0.8660254,0.26719892,42,1,3.1058655,14.249435037515473,6.490118484413559,1
4.3234763,5.250204,0.24019238,-0.5,0.8660254,0.48674548,42,1,3.1566153,11.718890687530884,4.323476502315112,1
6.2066026,5.530112,0.75980765,-0.5,-0.8660254,0.42909205,42,3,4.492623,4.977310650662739,6.206602498671029,4
5.4736085,10.678523,0.35,-0.8660254,0.5,0.20560263,42,1,3.3693452,11.428518333844984,5.473608487188108,3
6.323426,0.10564127,0.24019238,0.5,0.8660254,0.16580735,42,1,3.0757108,11.769232901370872,6.323425698062994,1
11.727094,0.045705494,0.75980765,0.5,-0.8660254,0.48684084,42,3,4.4949007,-26.803656152201267,11.727093781275448,4
3.127906,0.18901505,0.24019238,0.5,0.8660254,0.18562856,42,1,3.1054366,11.501978975127882,3.127906075525884,1
7.3098984,0.12275275,0.24019238,0.5,0.8660254,0.10886583,42,1,3.0538094,14.276442536733871,7.309898239318113,0
7.4579062,0.07340254,0.5,1.0,6.123234e-17,0.4338975,42,2,3.9324968,10.219931438024208,7.457906038198316,3
5.012702,0.09552872,0.24019238,0.5,0.8660254,0.4882218,42,1,3.1683922,13.882541158342905,5.012702040001957,2
2.534034,6.2662253,0.24019238,-0.5,0.8660254,0.43581554,42,1,3.3200462,11.725259962489714,2.534034048005449,3
7.080628,0.0,0.5,1.0,6.123234e-17,0.4301663,42,2,3.9225907,11.575135470514793,7.080627806234905,3
5.6681213,11.082,0.35,-0.8660254,0.5,0.47453386,42,1,3.3121018,11.223347218335913,5.668121150578919,3
7.9631195,1.7632246,0.24019238,-0.5,0.8660254,0.24816988,42,1,3.0445814,13.861638725724871,7.963119320551774,0
4.875061,7.976677,0.24019238,-0.5,0.8660254,0.17372113,42,1,3.0966349,12.135677043187203,4.87506082549466,1
11.519349,0.14255174,0.75980765,0.5,-0.8660254,0.18399322,42,3,4.465937,-6.0115720118000535,11.519349345600672,4
3.1459162,0.30926523,0.24019238,0.5,0.8660254,0.2931745,42,1,3.193125,14.983916865870077,3.1459162292434777,2
10.427559,0.78880453,0.75980765,0.5,-0.8660254,0.31159008,42,3,4.5222063,4.195101172117365,10.427558638177612,4
8.710399,0.25284687,0.65,0.8660254,-0.5,0.29745418,42,3,4.0643673,6.331872146557768,8.710398271225102,3
5.3386583,11.605729,0.35,-0.8660254,0.5,0.32118255,42,1,3.3544095,15.016302965681117,5.338658255138793,3
8.127724,0.18554609,0.24019238,0.5,0.8660254,0.4957296,42,1,2.9894996,13.80084955003824,8.127723608185601,0
11.235025,0.030149275,0.75980765,0.5,-0.8660254,0.27729684,42,3,4.467068,-13.611464890450463,11.235025038858902,4
4.8239384,0.8988356,0.2,-2.4492937e-16,1.0,0.25167054,42,1,3.0571337,13.385886403537029,4.8239381783390085,0
7.0696864,0.050850168,0.5,1.0,6.123234e-17,0.33108798,42,2,3.8083868,12.225826505880137,7.069686383379119,3
5.032155,0.21140969,0.2,-2.4492937e-16,1.0,0.3799435,42,1,3.282506,10.768505069379664,5.032154908111138,2
4.5163317,3.4378777,0.24019238,-0.5,0.8660254,0.21900007,42,1,3.1671808,13.287527753090586,4.516331794108562,1
7.954858,1.6311823,0.24019238,-0.5,0.8660254,0.46221206,42,1,3.030385,10.879609456135375,7.954857760210419,0
5.4968977,5.4046836,0.35,-0.8660254,0.5,0.17206143,42,1,3.4204834,12.535888520640158,5.496897488679535,3
10.788433,0.037765883,0.75980765,0.5,-0.8660254,0.13763069,42,3,4.5109825,-2.591981296401542,10.788432729923809,4
